name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,solar_system_name,planet_radius,pl_orbsmax,pl_radj,pl_bmasse,pl_bmassj,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,st_teff,st_rad,st_met,st_logg,sy_vmag,sy_kmag,sy_gaiamag,releasedate
2250,Kepler-1630 b,907.0,5.43 Earths,14.205,2016,,,,,,,,,,,,,,,,,,
2251,Kepler-1631 b,3882.0,2.39 Earths,15.495,2016,HD 215497,3.93404,0.047,,6.6,0.02,0.16,,,0.0,5113.0,,0.23,4.31,8.96,6.784,8.68605,2014-11-19
2252,Kepler-1632 b,1905.0,6.66 Earths,13.066,2016,,,,,,,,,,,,,,,,,,
2253,Kepler-1633 b,2645.0,3.12 Earths,13.392,2016,HD 216435,1391.0,2.5,,400.45,1.26,0.14,,,0.0,5943.0,,0.15,,6.03,4.612,5.88357,2014-08-21
2254,Kepler-1634 b,2133.0,10.3 Earths,14.486,2016,,,,,,,,,,,,,,,,,,
2255,Kepler-1635 b,3536.0,12.9 Earths,15.693,2016,HD 216437,1256.0,2.32,,578.4506,1.82,0.29,,,0.0,5887.0,,0.25,4.3,6.04,4.518,5.89397,2015-04-24
2256,Kepler-1636 b,5112.0,10.5 Earths,15.792,2016,,,,,,,,,,,,,,,,,,
2257,Kepler-1637 b,1651.0,0.64 Earths,13.273,2016,HD 216437,1294.0,2.4,,667.443,2.1,0.33,,,0.0,,,0.21,,6.04,4.518,5.89397,2016-01-28
2258,Kepler-1638 b,2867.0,4.16 Earths,14.748,2016,,,,,,,,,,,,,,,,,,
2259,Kepler-1639 b,3810.0,7.18 Earths,14.469,2016,HD 216520,35.466,0.1954,,10.36121,0.0326,0.19,,,0.0,5160.01,0.78,-0.124,4.55,7.53,5.449,7.27896,2021-06-28
2260,Kepler-163 b,2295.0,1.16 Earths,14.38,2014,,,,,,,,,,,,,,,,,,
2261,Kepler-163 c,2295.0,5.73 Earths,14.38,2014,HD 216536,148.6,0.609,,467.19,1.47,0.38,,,0.0,4639.0,12.5,-0.17,2.36,9.229,6.496,8.88324,2015-02-05
2262,Kepler-1640 b,4498.0,20.7 Earths,14.962,2016,,,,,,,,,,,,,,,,,,
2263,Kepler-1641 b,3135.0,9.85 Earths,14.223,2016,HD 216770,118.45,0.46,,206.5895,0.65,0.37,,,0.0,,,0.23,,8.11,6.311,7.91638,2015-04-24
2264,Kepler-1641 c,3135.0,9.01 Earths,14.223,2016,,,,,,,,,,,,,,,,,,
2265,Kepler-1642 b,1458.0,10.3 Earths,14.101,2016,HD 217107,7.126816,0.0748,,441.77,1.39,0.1267,,,0.0,5575.0,1.2,0.28,4.27,6.155,4.536,5.96401,2014-05-14
2266,Kepler-1642 c,1458.0,7.56 Earths,14.101,2016,,,,,,,,,,,,,,,,,,
2267,Kepler-1643 b,1350.0,5.9 Earths,13.827,2016,HD 217107,7.1268744,0.0739,,440.19234,1.385,0.1279,,,0.0,5606.83,1.17,0.34,4.33,6.155,4.536,5.96401,2021-06-28
2268,Kepler-1644 b,1931.0,4.19 Earths,14.183,2016,,,,,,,,,,,,,,,,,,
2269,Kepler-1645 b,2753.0,3.82 Earths,14.441,2016,HD 217107,7.1269,0.074,,435.41,1.37,0.13,,,0.0,,,0.32,,6.155,4.536,5.96401,2014-12-17
2270,Kepler-1646 b,264.0,2.04 Earths,15.655,2016,,,,,,,,,,,,,,,,,,
2271,Kepler-1647 b,4097.0,1.51968 Jupiters,13.579,2016,HD 217107,7.12689,0.073,,422.7,1.33,0.132,,,0.0,5646.0,,0.37,,6.155,4.536,5.96401,2014-09-18
2272,Kepler-1649 b,302.0,1.03 Earths,16.268,2017,,,,,,,,,,,,,,,,,,
2273,Kepler-1649 c,302.0,1.2 Earths,16.268,2020,HD 217107,7.126846,0.07505,,449.2338,1.4135,0.1283,,,0.0,5575.0,1.2,0.28,4.27,6.155,4.536,5.96401,2015-01-28
2274,Kepler-164 b,2982.0,2.57 Earths,14.233,2014,,,,,,,,,,,,,,,,,,
2275,Kepler-164 c,2982.0,7.9 Earths,14.233,2014,HD 217107,5189.0,6.074,,1434.306,4.513,0.3848,,,0.0,5575.0,1.2,0.28,4.27,6.155,4.536,5.96401,2015-01-28
2276,Kepler-164 d,2982.0,6.57 Earths,14.233,2014,,,,,,,,,,,,,,,,,,
2277,Kepler-1650 b,393.0,0.84 Earths,15.739,2017,HD 217107,3352.0,4.41,,794.54,2.5,0.537,,,0.0,5646.0,,0.37,,6.155,4.536,5.96401,2014-09-18
2278,Kepler-1651 b,226.0,4.04 Earths,13.072,2017,,,,,,,,,,,,,,,,,,
2279,Kepler-1652 b,822.0,3.19 Earths,16.002,2017,HD 217107,5141.0,5.942,,1369.84043,4.31,0.3928,,,0.0,5606.83,1.17,0.34,4.33,6.155,4.536,5.96401,2021-06-28
2280,Kepler-1653 b,2463.0,5.35 Earths,15.429,2017,,,,,,,,,,,,,,,,,,
2281,Kepler-1654 b,1884.0,0.5 Jupiters,13.406,2018,HD 217107,3150.0,4.3,,667.4,2.1,0.55,,,0.0,,,0.32,,6.155,4.536,5.96401,2014-12-17
2282,Kepler-1655 b,700.0,5 Earths,11.014,2018,,,,,,,,,,,,,,,,,,
2283,Kepler-1656 b,610.0,0.15291 Jupiters,11.64,2018,HD 217107,5178.0,,,1423.8784,4.48,0.376,,,0.0,,,,,6.155,4.536,5.96401,2018-11-29
2284,Kepler-1658 b,2629.0,5.88 Jupiters,11.42,2019,,,,,,,,,,,,,,,,,,
2285,Kepler-165 b,1860.0,5.99 Earths,14.794,2014,GJ 143,7.787068,,,,,,67.83,732.0,0.0,4628.53,0.74,,4.32,8.08,5.375,7.67906,2021-06-12
2286,Kepler-165 c,1860.0,5.6 Earths,14.794,2014,,,,,,,,,,,,,,,,,,
2287,Kepler-1661 b,1355.0,17 Earths,14.193,2020,HD 218566,225.7,0.6873,,66.7415,0.21,0.3,,,0.0,4820.0,0.86,0.38,4.81,8.6,6.223,8.27432,2019-01-31
2288,Kepler-1663 b,1113.0,10.9 Earths,15.616,2020,,,,,,,,,,,,,,,,,,
2289,Kepler-1664 b,,9.45 Earths,13.531,2020,HD 218566,225.17,0.6875,,62.93002,0.198,0.27,,,0.0,4942.85,0.83,0.298,4.53,8.6,6.223,8.27432,2021-06-28
2290,Kepler-1665 b,1105.0,8.44 Earths,13.591,2020,,,,,,,,,,,,,,,,,,
2291,Kepler-1666 b,4679.0,8.66 Earths,15.015,2020,HD 219077,5513.0,7.03,,4258.922,13.4,0.768,,,0.0,5364.0,,-0.1,4.05,6.12,4.287,5.91597,2019-05-09
2292,Kepler-1666 c,4679.0,10.5 Earths,15.015,2020,,,,,,,,,,,,,,,,,,
2293,Kepler-1667 b,2082.0,9.19 Earths,13.446,2020,HD 219134,3.092947,0.03838,,4.13177,0.013,0.063,,,0.0,4817.14,0.76,0.083,4.57,5.56911,3.261,5.2402,2021-06-28
2294,Kepler-1668 b,4522.0,17.4 Earths,15.677,2020,,,,,,,,,,,,,,,,,,
2295,Kepler-1669 b,1800.0,8.15 Earths,15.909,2020,HD 219134,3.0931,0.038474,,3.81396,0.012,0.0,,,0.0,4913.0,0.77,0.08,4.51,5.56911,3.261,5.2402,2015-11-19
2296,Kepler-166 b,2003.0,5.77 Earths,14.685,2014,,,,,,,,,,,,,,,,,,
2297,Kepler-166 c,2003.0,6.26 Earths,14.685,2014,HD 219134,3.0935,0.0382,0.143,4.33612,0.01364,0.02,,,0.0,4699.0,0.78,0.11,4.63,5.56911,3.261,5.2402,2016-01-28
2298,Kepler-166 d,2003.0,3.64 Earths,14.685,2016,,,,,,,,,,,,,,,,,,
2299,Kepler-1670 b,7171.0,11.2 Earths,15.42,2020,HD 219134,6.7635,0.064816,,3.49613,0.011,0.0,,,0.0,4913.0,0.77,0.08,4.51,5.56911,3.261,5.2402,2015-11-19
2300,Kepler-1671 b,1177.0,2.32 Earths,13.278,2020,,,,,,,,,,,,,,,,,,
2301,Kepler-1672 b,1290.0,9.11 Earths,12.396,2020,HD 219134,6.767,0.064,,2.78,0.00875,0.08,,,0.0,4699.0,0.78,0.11,4.63,5.56911,3.261,5.2402,2016-01-28
2302,Kepler-1673 b,2423.0,8.93 Earths,13.599,2020,,,,,,,,,,,,,,,,,,
2303,Kepler-1674 b,3399.0,10.4 Earths,15.478,2020,HD 219134,6.76406,0.06466,,3.55968,0.0112,0.16,,,0.0,4817.14,0.76,0.083,4.57,5.56911,3.261,5.2402,2021-06-28
2304,Kepler-1675 b,2165.0,9.93 Earths,13.554,2020,,,,,,,,,,,,,,,,,,
2305,Kepler-1676 b,,11.3 Earths,13.377,2020,HD 219134,46.66,0.233,,8.94,0.02813,0.46,,,0.0,4699.0,0.78,0.11,4.63,5.56911,3.261,5.2402,2016-01-28
2306,Kepler-1677 b,2451.0,7.76 Earths,13.644,2020,,,,,,,,,,,,,,,,,,
2307,Kepler-1678 b,2831.0,10.9 Earths,14.907,2020,HD 219134,46.734,0.2345,,16.39995,0.0516,0.077,,,0.0,4817.14,0.76,0.083,4.57,5.56911,3.261,5.2402,2021-06-28
2308,Kepler-1679 b,3042.0,4.93 Earths,15.114,2020,,,,,,,,,,,,,,,,,,
2309,Kepler-167 b,1076.0,3.24 Earths,14.0,2014,HD 219134,46.71,0.23508,,21.29461,0.067,0.0,,,0.0,4913.0,0.77,0.08,4.51,5.56911,3.261,5.2402,2015-11-19
2310,Kepler-167 c,1076.0,3.01 Earths,14.0,2014,,,,,,,,,,,,,,,,,,
2311,Kepler-167 d,1076.0,1.83 Earths,14.0,2016,HD 219134,22.805,0.14574,,8.89924,0.028,0.0,,,0.0,4913.0,0.77,0.08,4.51,5.56911,3.261,5.2402,2015-11-19
2312,Kepler-167 e,1076.0,0.231 Jupiters,14.0,2016,,,,,,,,,,,,,,,,,,
2313,Kepler-1680 b,1021.0,2.42 Earths,13.693,2020,HD 219134,22.7945,0.1453,,7.72323,0.0243,0.072,,,0.0,4817.14,0.76,0.083,4.57,5.56911,3.261,5.2402,2021-06-28
2314,Kepler-1681 b,2128.0,7.05 Earths,14.557,2020,,,,,,,,,,,,,,,,,,
2315,Kepler-1682 b,3907.0,8.7 Earths,15.678,2020,HD 219134,2146.0,3.015,,76.2792,0.24,0.06,,,0.0,,,,,5.56911,3.261,5.2402,2016-03-10
2316,Kepler-1683 b,2442.0,4.17 Earths,14.843,2020,,,,,,,,,,,,,,,,,,
2317,Kepler-1684 b,2065.0,8.6 Earths,15.765,2020,HD 219134,2104.0,2.968,,97.89115,0.308,0.025,,,0.0,4817.14,0.76,0.083,4.57,5.56911,3.261,5.2402,2021-06-28
2318,Kepler-1685 b,3845.0,7.16 Earths,15.906,2020,,,,,,,,,,,,,,,,,,
2319,Kepler-1686 b,2432.0,2.62 Earths,13.752,2020,HD 219134,1842.0,2.56,,71.0,0.22339,0.34,,,0.0,4699.0,0.78,0.11,4.63,5.56911,3.261,5.2402,2016-01-28
2320,Kepler-1687 b,1377.0,3.38 Earths,15.473,2020,,,,,,,,,,,,,,,,,,
2321,Kepler-1688 b,1851.0,2.13 Earths,13.986,2020,HD 219666,6.03446,,,,,,139.43,957.0,0.0,5586.0,1.05,,4.37,9.809,8.158,9.64956,2020-10-27
2322,Kepler-1689 b,968.0,0.799 Earths,12.108,2020,,,,,,,,,,,,,,,,,,
2323,Kepler-168 b,4554.0,2.73 Earths,14.605,2014,HD 219828,3.8335,0.05,,19.0698,0.06,0.0,,,0.0,5869.0,1.56,0.16,4.17,8.04,6.53,7.88338,2018-09-06
2324,Kepler-168 c,4554.0,7.7 Earths,14.605,2014,,,,,,,,,,,,,,,,,,
2325,Kepler-1690 b,2343.0,8.3 Earths,14.642,2020,HD 219828,3.834887,0.045,,21.0,0.06607,0.059,,,0.0,5891.0,1.69,0.19,4.08,8.04,6.53,7.88338,2016-06-03
2326,Kepler-1691 b,4291.0,4.02 Earths,14.881,2020,,,,,,,,,,,,,,,,,,
2327,Kepler-1692 b,1961.0,1.42 Earths,14.505,2020,HD 219828,3.8335,,,19.8,0.06,0.0,,,0.0,5891.0,,0.19,4.18,8.04,6.53,7.88338,2014-05-14
2328,Kepler-1693 b,2534.0,2.21 Earths,14.744,2020,,,,,,,,,,,,,,,,,,
2329,Kepler-1694 b,1700.0,1.76 Earths,14.752,2020,HD 219828,4791.0,5.96,,4799.233,15.1,0.8115,,,0.0,5891.0,1.69,0.19,4.08,8.04,6.53,7.88338,2016-06-03
2330,Kepler-1695 b,2641.0,1.46 Earths,14.623,2020,,,,,,,,,,,,,,,,,,
2331,Kepler-1696 b,5126.0,8.29 Earths,15.488,2020,HD 220074,672.1,1.6,,3527.8,11.1,0.14,,,0.0,3935.0,49.7,-0.25,1.1,6.40607,2.006,5.62737,2014-05-14
2332,Kepler-1697 b,814.0,2.12 Earths,13.362,2020,,,,,,,,,,,,,,,,,,
2333,Kepler-1698 b,730.0,1.25 Earths,12.876,2020,HD 220689,2209.0,3.36,,336.89,1.06,0.16,,,0.0,5921.0,1.07,0.0,4.32,7.74,6.326,7.59438,2014-05-14
2334,Kepler-1699 b,,3.08 Earths,14.661,2020,,,,,,,,,,,,,,,,,,
2335,Kepler-169 b,1342.0,1.51 Earths,14.162,2014,HD 221416,14.27959,,,,,,174.31,1012.0,0.0,5105.0,2.9,,3.39,8.15,6.043,7.90776,2020-11-20
2336,Kepler-169 c,1342.0,1.92 Earths,14.162,2014,,,,,,,,,,,,,,,,,,
2337,Kepler-169 d,1342.0,2.1 Earths,14.162,2014,HD 222155,3999.0,5.1,,603.85,1.9,0.16,,,0.0,5765.0,1.67,-0.11,4.1,7.11716,5.51,6.93563,2014-05-14
2338,Kepler-169 e,1342.0,5.48 Earths,14.162,2014,,,,,,,,,,,,,,,,,,
2339,Kepler-169 f,1342.0,7.18 Earths,14.162,2014,HD 222582,572.38,1.347,,2463.1,7.75,0.725,,,0.0,5727.0,,-0.029,4.34,7.68,6.173,7.51889,2014-07-23
2340,Kepler-16 b,245.0,0.333 Jupiters,11.747,2011,,,,,,,,,,,,,,,,,,
2341,Kepler-1700 b,2390.0,8.76 Earths,13.629,2020,HD 222582,575.9,1.35,,1681.25,5.29,0.71,,,0.0,,,-0.01,,7.68,6.173,7.51889,2014-08-21
2342,Kepler-1701 b,1938.0,5.57 Earths,14.55,2020,,,,,,,,,,,,,,,,,,
2343,Kepler-1702 b,2865.0,3.2 Earths,15.774,2020,HD 222582,572.537,1.335,,2504.48785,7.88,0.7615,,,0.0,5746.66,1.15,0.017,4.31,7.68,6.173,7.51889,2021-06-28
2344,Kepler-170 b,2462.0,0.26 Jupiters,14.347,2014,,,,,,,,,,,,,,,,,,
2345,Kepler-170 c,2462.0,8.55 Earths,14.347,2014,HD 224693,26.73,0.192,,225.65,0.71,0.05,,,0.0,6037.0,1.7,0.343,4.38,8.23,6.808,8.08528,2014-11-19
2346,Kepler-171 b,2888.0,6.08 Earths,14.905,2014,,,,,,,,,,,,,,,,,,
2347,Kepler-171 c,2888.0,7.08 Earths,14.905,2014,HD 23079,626.0,1.5,,794.5,2.5,0.02,,,0.0,,,0.0,,7.12,5.705,6.96235,2015-03-26
2348,Kepler-171 d,2888.0,4.23 Earths,14.905,2014,,,,,,,,,,,,,,,,,,
2349,Kepler-172 b,2768.0,6.12 Earths,14.537,2014,HD 23079,730.6,1.596,,778.7,2.45,0.102,,,0.0,5927.0,,-0.15,4.34,7.12,5.705,6.96235,2014-07-23
2350,Kepler-172 c,2768.0,8.55 Earths,14.537,2014,,,,,,,,,,,,,,,,,,
2351,Kepler-172 d,2768.0,5.69 Earths,14.537,2014,HD 23127,1214.0,2.4,,476.7,1.5,0.44,,,0.0,,,0.34,,8.58,7.087,8.42019,2014-11-19
2352,Kepler-172 e,2768.0,8.05 Earths,14.537,2014,,,,,,,,,,,,,,,,,,
2353,Kepler-173 b,2784.0,2.21 Earths,14.258,2014,HD 23127,1214.0,2.32,,521.2412,1.64,0.44,,,0.0,5773.0,1.64,0.26,4.16,8.58,7.087,8.42019,2018-09-06
2354,Kepler-173 c,2784.0,6.48 Earths,14.258,2014,,,,,,,,,,,,,,,,,,
2355,Kepler-174 b,1269.0,4.5 Earths,14.286,2014,HD 231701,141.6,0.53,,343.24,1.08,0.1,,,0.0,6208.0,1.35,0.07,4.33,8.97,7.657,8.83051,2014-11-19
2356,Kepler-174 c,1269.0,2.83 Earths,14.286,2014,,,,,,,,,,,,,,,,,,
2357,Kepler-174 d,1269.0,5.43 Earths,14.286,2014,HD 231701,141.60001,0.56,,416.3573,1.31,0.1,,,0.0,6167.0,1.42,0.0,4.31,8.97,7.657,8.83051,2018-09-06
2358,Kepler-175 b,4447.0,7.08 Earths,14.911,2014,,,,,,,,,,,,,,,,,,
2359,Kepler-175 c,4447.0,9.8 Earths,14.911,2014,HD 233832,4047.0,4.438,,864.4976,2.72,0.381,,,0.0,4971.74,0.74,-0.83,4.62,10.15,8.013,9.94557,2019-11-21
2360,Kepler-176 b,1746.0,2.63 Earths,14.545,2014,,,,,,,,,,,,,,,,,,
2361,Kepler-176 c,1746.0,23 Earths,14.545,2014,HD 23472,17.667156,,,,,,10.43,500.0,0.0,4813.0,0.69,,4.38,9.73,7.207,9.38476,2021-06-12
2362,Kepler-176 d,1746.0,15.2 Earths,14.545,2014,,,,,,,,,,,,,,,,,,
2363,Kepler-176 e,1746.0,2.7 Earths,14.545,2016,HD 23472,29.797307,,,,,,23.48,613.0,0.0,4813.0,0.69,,4.38,9.73,7.207,9.38476,2021-06-11
2364,Kepler-177 b,4885.0,5.84 Earths,14.941,2013,,,,,,,,,,,,,,,,,,
2365,Kepler-177 c,4885.0,14.7 Earths,14.941,2013,HD 23596,1561.0,2.772,,2450.37,7.71,0.266,,,0.0,5904.0,,0.33,,7.26122,5.874,7.10356,2014-05-14
2366,Kepler-178 b,2385.0,8.75 Earths,14.578,2014,,,,,,,,,,,,,,,,,,
2367,Kepler-178 c,2385.0,8.65 Earths,14.578,2014,HD 23596,1565.0,2.88,,2574.423,8.1,0.292,,,0.0,5982.0,1.58,0.28,4.08,7.26122,5.874,7.10356,2015-04-24
2368,Kepler-178 d,2385.0,14.8 Earths,14.578,2014,,,,,,,,,,,,,,,,,,
2369,Kepler-179 b,2011.0,3.33 Earths,14.603,2014,HD 240237,745.7,1.9,,1684.4,5.3,0.4,,,0.0,4361.0,32.0,-0.26,1.66,8.19,4.319,7.49317,2014-11-19
2370,Kepler-179 c,2011.0,4.66 Earths,14.603,2014,,,,,,,,,,,,,,,,,,
2371,Kepler-17 b,2610.0,2.45 Jupiters,14.131,2011,HD 24040,3498.0,,,1296.7464,4.08,0.01,,,0.0,,,,,7.515,5.969,7.33476,2018-11-29
2372,Kepler-180 b,2315.0,2.86 Earths,14.325,2014,,,,,,,,,,,,,,,,,,
2373,Kepler-180 c,2315.0,9.32 Earths,14.325,2014,HD 24040,3490.0,4.637,,1303.05,4.1,0.047,,,0.0,5761.0,1.38,0.17,4.17,7.515,5.969,7.33476,2015-01-28
2374,Kepler-181 b,2023.0,2.15 Earths,14.714,2014,,,,,,,,,,,,,,,,,,
2375,Kepler-181 c,2023.0,4.62 Earths,14.714,2014,HD 24040,3668.0,4.92,,1274.44,4.01,0.04,,,0.0,,,,,7.515,5.969,7.33476,2014-05-14
2376,Kepler-182 b,5290.0,7.18 Earths,14.874,2014,,,,,,,,,,,,,,,,,,
2377,Kepler-182 c,5290.0,11.6 Earths,14.874,2014,HD 24040,3552.0,4.708,,1287.20505,4.05,0.012,,,0.0,5776.49,1.39,0.197,4.2,7.515,5.969,7.33476,2021-06-28
2378,Kepler-183 b,3531.0,4.9 Earths,14.893,2014,,,,,,,,,,,,,,,,,,
2379,Kepler-183 c,3531.0,35.7 Earths,14.893,2014,HD 24064,535.6,1.29,,2987.602,9.4,0.35,,,0.0,4052.5,38.0,-0.49,1.44,6.74616,3.13,6.17839,2015-10-15
2380,Kepler-184 b,2026.0,6.17 Earths,14.311,2014,,,,,,,,,,,,,,,,,,
2381,Kepler-184 c,2026.0,8.8 Earths,14.311,2014,HD 25171,1845.0,3.02,,301.926,0.95,0.08,,,0.0,6160.0,1.18,-0.11,4.43,7.77,6.489,7.638,2019-01-31
2382,Kepler-184 d,2026.0,6.76 Earths,14.311,2014,,,,,,,,,,,,,,,,,,
2383,Kepler-185 b,1543.0,1.71 Earths,14.443,2014,HD 2638,3.4442,0.044,,152.55,0.48,0.0,,,0.0,5192.0,,0.16,4.29,9.44,7.308,9.192761,2014-11-19
2384,Kepler-185 c,1543.0,4.74 Earths,14.443,2014,,,,,,,,,,,,,,,,,,
2385,Kepler-186 b,561.0,1.24 Earths,14.599,2014,HD 2685,4.12691,,,,,,1451.24,1719.0,0.0,6888.0,1.59,,4.23,9.595,8.595,9.52025,2020-10-26
2386,Kepler-186 c,561.0,2.1 Earths,14.599,2014,,,,,,,,,,,,,,,,,,
2387,Kepler-186 d,561.0,2.54 Earths,14.599,2014,HD 27442,415.2,1.16,,429.0705,1.35,0.058,,,0.0,,,0.22,,4.44,1.745,4.14532,2015-04-30
2388,Kepler-186 e,561.0,2.15 Earths,14.599,2014,,,,,,,,,,,,,,,,,,
2389,Kepler-186 f,561.0,1.71 Earths,14.599,2014,HD 27631,2208.0,3.25,,460.83,1.45,0.12,,,0.0,5737.0,1.0,-0.12,4.48,8.26,6.646,8.08478,2014-05-14
2390,Kepler-187 b,3852.0,2.57 Earths,14.175,2014,,,,,,,,,,,,,,,,,,
2391,Kepler-187 c,3852.0,7.61 Earths,14.175,2014,HD 27894,17.9904,0.125,,205.0,0.645,0.0486,,,0.0,,,,,9.36,7.071,9.06573,2015-04-16
2392,Kepler-188 b,3249.0,3.46 Earths,14.634,2014,,,,,,,,,,,,,,,,,,
2393,Kepler-188 c,3249.0,10.3 Earths,14.634,2014,HD 27894,17.991,0.122,,197.05,0.62,0.049,,,0.0,4875.0,,0.3,4.22,9.36,7.071,9.06573,2014-11-19
2394,Kepler-189 b,1963.0,1.92 Earths,14.821,2014,,,,,,,,,,,,,,,,,,
2395,Kepler-189 c,1963.0,22.7 Earths,14.821,2014,HD 28185,385.9,1.032,,1776.59,5.59,0.092,,,0.0,5546.0,,0.12,,7.8,6.185,7.62682,2014-05-14
2396,Kepler-18 b,1430.0,6.9 Earths,13.539,2011,,,,,,,,,,,,,,,,,,
2397,Kepler-18 c,1430.0,17.3 Earths,13.539,2011,HD 28185,383.0,1.03,,1811.631,5.7,0.07,,,0.0,5705.0,,0.24,4.59,7.8,6.185,7.62682,2015-04-30
2398,Kepler-18 d,1430.0,16.4 Earths,13.539,2011,,,,,,,,,,,,,,,,,,
2399,Kepler-190 b,1432.0,3.05 Earths,14.118,2014,HD 28185,385.54,1.044,,1919.68358,6.04,0.0629,,,0.0,5622.0,1.08,0.227,4.38,7.8,6.185,7.62682,2021-06-28
2400,Kepler-190 c,1432.0,2.73 Earths,14.118,2014,,,,,,,,,,,,,,,,,,
2401,Kepler-191 b,1973.0,2.36 Earths,14.776,2014,HD 28185,379.0,1.1,,2129.461,6.7,0.05,,,0.0,,,0.24,,7.8,6.185,7.62682,2016-02-04
2402,Kepler-191 c,1973.0,4.12 Earths,14.776,2014,,,,,,,,,,,,,,,,,,
2403,Kepler-191 d,1973.0,5.82 Earths,14.776,2016,HD 285507,6.0881,,,291.438,0.917,0.086,,,0.0,4503.0,0.66,0.13,4.67,10.49,7.665,10.0404,2014-05-14
2404,Kepler-192 b,2166.0,7.95 Earths,14.104,2014,,,,,,,,,,,,,,,,,,
2405,Kepler-192 c,2166.0,8.2 Earths,14.104,2014,HD 285968,8.776,0.066,,9.06,0.02851,0.148,,,0.0,3543.0,0.49,,4.75,9.95,5.607,8.99955,2017-10-19
2406,Kepler-192 d,2166.0,1.04 Earths,14.104,2016,,,,,,,,,,,,,,,,,,
2407,Kepler-193 b,3389.0,6.3 Earths,14.596,2014,HD 285968,8.7752,0.06649,,9.05811,0.0285,0.16,,,0.0,3703.49,0.48,0.147,4.78,9.95,5.607,8.99955,2021-06-28
2408,Kepler-193 c,3389.0,8 Earths,14.596,2014,,,,,,,,,,,,,,,,,,
2409,Kepler-194 b,3697.0,2.89 Earths,14.912,2014,HD 28678,387.10001,1.32,,810.4665,2.55,0.17,,,0.0,4722.0,6.98,-0.16,3.25,8.38,5.775,8.05469,2018-09-06
2410,Kepler-194 c,3697.0,7.22 Earths,14.912,2014,,,,,,,,,,,,,,,,,,
2411,Kepler-194 d,3697.0,6.35 Earths,14.912,2014,HD 28678,387.1,1.25,,540.3,1.7,0.168,,,0.0,5076.0,6.2,-0.11,3.3,8.38,5.775,8.05469,2014-05-14
2412,Kepler-195 b,2168.0,4.78 Earths,14.799,2014,,,,,,,,,,,,,,,,,,
2413,Kepler-195 c,2168.0,3.02 Earths,14.799,2014,HD 290327,2443.0,3.43,,807.25,2.54,0.08,,,0.0,5552.0,1.0,-0.11,4.42,8.99,7.271,8.80364,2014-11-19
2414,Kepler-196 b,1492.0,4.27 Earths,14.103,2014,,,,,,,,,,,,,,,,,,
2415,Kepler-196 c,1492.0,5.65 Earths,14.103,2014,HD 2952,311.6,1.2,,508.5,1.6,0.129,,,0.0,4844.0,12.02,0.0,2.67,5.9258,3.629,5.64532,2014-05-14
2416,Kepler-197 b,1089.0,1.04 Earths,11.78,2014,,,,,,,,,,,,,,,,,,
2417,Kepler-197 c,1089.0,5.3 Earths,11.78,2014,HD 30177,2770.0,3.95,,3321.2,10.45,0.193,,,0.0,5545.71,1.19,0.37,4.28,8.41,6.715,8.21511,2014-07-23
2418,Kepler-197 d,1089.0,1.98 Earths,11.78,2014,,,,,,,,,,,,,,,,,,
2419,Kepler-197 e,1089.0,0.693 Earths,11.78,2014,HD 30177,2770.0,3.81,,3006.6718,9.46,0.19,,,0.0,5556.0,1.13,0.37,4.3,8.41,6.715,8.21511,2018-09-06
2420,Kepler-198 b,1639.0,8.35 Earths,13.566,2014,,,,,,,,,,,,,,,,,,
2421,Kepler-198 c,1639.0,6.66 Earths,13.566,2014,HD 30177,2524.4,3.58,,2568.0664,8.08,0.184,,,0.0,5580.0,,0.33,4.41,8.41,6.715,8.21511,2016-12-21
2422,Kepler-198 d,1639.0,2.96 Earths,13.566,2016,,,,,,,,,,,,,,,,,,
2423,Kepler-199 b,1726.0,9.85 Earths,13.597,2014,HD 30177,1620.0,2.6,,2447.291,7.7,0.22,,,0.0,,,,,8.41,6.715,8.21511,2015-04-24
2424,Kepler-199 c,1726.0,10.6 Earths,13.597,2014,,,,,,,,,,,,,,,,,,
2425,Kepler-19 b,717.0,8.4 Earths,11.876,2011,HD 30562,1157.0,2.3,,410.0007,1.29,0.76,,,0.0,5861.0,1.64,0.243,4.09,5.77466,4.31,5.61828,2015-04-24
2426,Kepler-19 c,717.0,13.1 Earths,11.876,2011,,,,,,,,,,,,,,,,,,
2427,Kepler-19 d,717.0,22.5 Earths,11.876,2017,HD 30562,1159.2,2.315,,436.362,1.373,0.778,,,0.0,5994.0,1.53,0.29,4.34,5.77466,4.31,5.61828,2014-05-14
2428,Kepler-200 b,2215.0,5.18 Earths,13.952,2014,,,,,,,,,,,,,,,,,,
2429,Kepler-200 c,2215.0,3.15 Earths,13.952,2014,HD 30856,912.0,1.8,,572.1,1.8,0.117,,,0.0,4982.0,4.2,-0.06,3.4,7.91,5.657,7.65813,2014-05-14
2430,Kepler-201 b,2114.0,6.62 Earths,12.92,2014,,,,,,,,,,,,,,,,,,
2431,Kepler-201 c,2114.0,8.5 Earths,12.92,2014,HD 30856,912.0,2.04,,670.6213,2.11,0.12,,,0.0,4971.0,4.73,-0.14,3.31,7.91,5.657,7.65813,2018-09-06
2432,Kepler-202 b,938.0,3.29 Earths,13.843,2014,,,,,,,,,,,,,,,,,,
